complex_id,latitude,longitude,_type,nearest_subway_distance_km,2023_age,deposit_mean,deposit_std,Cluster
7376,37.2053367,127.0041734,train,2.540579148608623,0,26797.297297297297,3841.403569189442,135
7377,37.2011557,127.0886817,train,3.337721366930352,1,37708.333333333336,8394.961511995083,2
7378,37.1905811,127.098259,train,3.928443185014175,0,37428.16901408451,6446.442720016573,2
7379,37.1755204,127.1279608,train,5.784525000780602,1,23333.33333333333,4932.882862316247,2
7380,37.4098566,127.1975462,train,0.5148410202667197,0,32768.42105263158,3364.093162654322,331
7381,37.3370378,127.2080142,train,5.83831397572725,5,23400.0,6542.170893518451,71
7382,37.3361032,127.2064332,train,5.762559179443626,5,24500.0,4821.825380496478,71
7383,37.3360913,127.2057339,train,5.77404425886375,5,22750.0,2986.0788111948195,71
7384,37.8041663,127.0908724,train,3.41473109759537,1,19333.33333333333,6046.447205551688,420
7385,37.8341281,127.0846789,train,2.288686748345784,0,18854.237288135595,2537.097206220408,420
7386,37.8220694,127.0735807,train,1.5535173899467325,0,15800.0,3903.164597804072,420
7387,37.8133505,127.086133,train,2.666132139763281,0,20013.88888888889,2669.0142509269417,420
7388,37.8307205,127.0889974,train,2.801401492803351,1,21725.63025210084,4012.178840551424,420
7389,37.8192713,127.1007461,train,3.888733146620997,3,11330.0,13109.759723198593,420
7390,37.8258153,127.100672,train,3.9624534635671154,0,21880.95238095238,3923.0542037695936,420
7391,37.8239821,127.1018906,train,4.034710027118351,0,22173.224043715847,4600.656186961545,420
7392,37.8126441,127.0969126,train,3.61010541346534,0,17276.719576719577,2622.3442149311354,420
7393,37.8201208,127.0516148,train,0.4648912410848506,1,20772.89156626506,3873.3182172929287,420
7394,37.8145124,127.0482039,train,0.8511764198249564,0,15932.876712328767,2176.567544029189,420
7395,37.8171216,127.0547239,train,0.2167371843900276,0,22675.0,2709.314417963448,420
7396,37.8181884,127.0586339,train,0.191550324787175,1,15200.0,2275.4730887834685,420
7397,37.8845349,127.1959403,train,12.33603355102888,1,16265.95744680851,2223.518226257137,458
7398,37.2794492,127.6309246,train,0.415677737884159,0,22384.166666666668,5265.425451193171,117
7399,37.2325683,127.208265,train,0.5925274761719554,21,18000.0,0.0,127
7400,37.246723,127.1951457,train,1.0644431328958153,0,21731.105398457585,3638.303397188939,257
7401,37.2367655,127.1889618,train,0.1779570276612113,35,11000.0,1154.7005383792518,137
7402,37.234346,127.201344,train,0.3943831038010615,-1,23010.38961038961,3668.915816322181,257
7403,37.2431252,127.215288,train,0.2116218626504678,0,30041.666666666668,2870.0729678145312,257
7404,37.4053478,126.9558032,train,1.4219972726760894,38,20000.0,0.0,214
7405,37.4022424,126.9626296,train,0.891502451514663,1,36333.333333333336,1632.993161855452,460
7406,37.4119167,126.9672546,train,1.4234625624215849,12,8412.0,0.0,286
7407,37.3720896,126.9573303,train,1.2285126130485584,1,39600.0,8324.662155306965,460
7408,37.3687062,126.9546286,train,1.0640782774094006,4,27500.0,577.3502691896263,50
7409,37.4508259,127.14778,train,0.7248561465990007,21,22000.0,0.0,83
7410,37.4474138,127.1467928,train,0.7255016780752455,0,44163.19796954314,4900.453416877693,331
7411,37.4496912,127.148653,train,0.8336606407670868,0,44927.03125,5736.1441834270645,331
7412,37.4729093,127.148475,train,1.7600177244123094,0,61400.0,2190.8902300206646,114
7413,37.4299275,127.1010397,train,2.4886086499357547,0,48192.307692307695,6938.410369929013,269
7414,37.4274373,127.1012985,train,2.508587397746922,0,48183.333333333336,3592.3369910785423,269
7415,37.4271256,127.0993267,train,2.686104376017236,3,64000.0,0.0,269
7416,37.426244,127.1013972,train,2.531105376371418,0,45085.71428571428,3511.505698259308,269
7417,37.4811258,126.8017531,train,0.5857047083557614,2,90000.0,0.0,80
7418,37.4712229,126.7992841,train,1.3262053863669985,2,28000.0,0.0,80
7419,37.473707,126.8029674,train,1.2053979059131883,17,4749.0,0.0,321
7420,37.471962,126.811793,train,1.469776482039142,0,27500.0,4949.747468305833,80
7421,37.4664574,126.8079615,train,2.104951711741202,0,24322.222222222223,9329.89520007832,80
7422,37.3058284,126.836961,train,1.13347127803328,22,39000.0,5373.54631505117,14
7423,37.3266611,126.7979493,train,0.8340013498190475,0,23389.37644341801,4081.363224179461,410
7424,37.339105,126.7995462,train,1.653962083212088,2,1892.0,0.0,410
7425,37.4429694,127.1596025,train,0.3470392669442567,1,46357.44680851064,4571.239905248226,331
7426,37.4430875,127.1626739,train,0.5644477638817771,1,40359.52380952381,5048.740945380905,331
7427,37.4438726,127.1620625,train,0.4822606146563557,1,37622.22222222222,6083.841821836868,331
7428,37.4441971,127.1631014,train,0.5618786294865826,1,14318.0,0.0,331
7429,37.4449961,127.1664817,train,0.8492233182805327,1,40183.82352941176,6544.283372831267,331
7430,37.4444973,127.1678902,train,0.976459363541276,1,41362.31884057971,6440.270853120358,331
7431,37.3897806,127.1179125,train,0.720875593219108,12,4399.0,0.0,35
7432,37.4154854,126.9159525,train,0.7636229843442276,20,1000.0,0.0,415
7433,37.4153549,126.9164625,train,0.8093822680973172,3,34000.0,0.0,259
7434,37.3925821,126.9303117,train,0.9909946315783924,5,33000.0,0.0,259
7435,37.4126844,126.9150191,train,0.9170229732429612,0,38724.24242424242,6704.89701184097,460
7436,37.4158094,126.9180202,train,0.906349640169104,1,38503.333333333336,8824.118848152924,460
7437,37.4023216,126.9002602,train,1.9991818227101408,1,34833.333333333336,3125.1666622224584,460
7438,37.6836571,126.7697504,train,0.1759004002415863,1,36278.125,5922.716359825729,238
7439,37.3320889,126.8636296,train,2.6487253942577604,11,17000.0,0.0,410
7440,37.2562864,127.0092873,train,1.168398190740532,30,14000.0,1414.213562373095,215
7441,37.2455781,126.9658874,train,3.7671407455522217,15,28000.0,0.0,212
7442,37.2648952,126.9956248,train,0.3946959496601124,1,13300.0,635.0852961085884,135
7443,37.2751997,126.9760537,train,1.5394712578875585,19,14000.0,1414.213562373095,485
7444,37.2679003,126.9767293,train,2.0592788228617858,19,15000.0,0.0,485
7445,37.2691382,126.9419322,train,4.3063134735885225,12,1335.0,0.0,212
7446,37.2442358,127.0356372,train,1.0433266974296185,1,38655.1724137931,4756.318069300525,135
7447,37.2632806,127.06682,train,1.1519875415765135,0,48358.85167464115,7754.677907188669,135
7448,37.2343886,127.0549948,train,1.2853984995517975,1,33863.63636363636,3356.521080856456,135
7449,37.2433273,127.0405846,train,1.0487584818683664,1,40232.75862068965,8301.455968917244,135
7450,37.2404851,127.0389872,train,1.371931494459718,1,36845.454545454544,6742.535466112473,135
7451,37.5797678,126.8663635,train,2.297140457888985,1,49000.0,0.0,30
7452,37.5787461,126.8626617,train,2.06086015909438,1,73000.0,4242.640687119285,30
7453,37.5814688,126.8596782,train,2.1752488639055514,1,45000.0,7071.067811865475,30
7454,37.5802285,126.8685971,train,2.38148621399835,1,40000.0,0.0,30
7455,37.580463,126.8617449,train,2.2158695098586545,1,51000.0,20808.65204668481,30
7456,37.5828274,126.8618446,train,2.30391286428274,1,40000.0,0.0,30
7457,37.6592606,126.8348881,train,0.9751272978160967,1,42100.0,3008.321791298264,238
7458,37.6586522,126.8346024,train,0.9501965891021588,21,10000.0,0.0,477
7459,37.6521477,126.9210141,train,0.7710292466695267,1,20000.0,7071.067811865475,30
7460,37.6497752,126.9185486,train,0.4480276576958104,1,50428.57142857143,3994.0431835899008,30
7461,37.6256324,126.8156762,train,0.7823143392123453,0,33468.085106382976,5501.387429073994,238
7462,37.6247396,126.8166513,train,0.753286568701443,0,19856.25,4707.1532444426175,238
7463,37.6074455,126.8956838,train,1.951079591336749,3,3246.0,0.0,30
7464,37.3267961,127.0695059,train,1.7658060025331943,1,45968.75,5478.651750202781,36
7465,37.6805799,126.7800594,train,0.914087867347378,16,8000.0,0.0,9
7466,37.5190283,126.7999112,train,1.5345122069394783,2,38000.0,0.0,356
7467,37.5165833,126.8056834,train,1.2434328809392974,19,32333.33333333333,2516.611478423584,116
7468,37.525625,126.7996771,train,2.2605829670083355,35,9850.0,3040.5591591021544,51
7469,37.5289855,126.805693,train,2.574765460023032,25,27200.0,4207.1367935925255,382
7470,37.523204,126.8109554,train,1.8899807216959716,1,38000.0,0.0,356
7471,37.5183691,126.8037332,train,1.4942674365792143,2,16000.0,0.0,356
7472,37.5283607,126.8045602,train,2.5268044988511624,1,26333.33333333333,1527.5252316519473,356
7473,37.5199681,126.7679284,train,1.7488204596273944,1,30000.0,0.0,80
7474,37.5143079,126.7722961,train,1.2930812078622371,14,14000.0,0.0,294
7475,37.521933,126.7864582,train,2.032170437416879,16,23000.0,0.0,116
7476,37.2966873,126.9917566,train,1.4384981060885944,22,2600.0,0.0,76
7477,37.2889048,127.0092592,train,1.8251065464832803,41,12200.0,565.685424949238,480
7478,37.2995019,127.0130881,train,2.707725998096874,27,24000.0,1414.213562373095,215
7479,37.2980967,127.0278018,train,1.5415020288732917,1,19500.0,9192.388155425118,135
7480,37.2957162,127.0308809,train,1.397516481588058,0,29087.250996015937,5575.13020590094,135
7481,37.2675658,127.0979838,train,1.154891507200098,0,34074.46808510638,3329.673445609056,135
7482,37.3023689,127.0982148,train,0.7596486905126552,18,32000.0,0.0,81
7483,37.2993491,127.0990772,train,0.584157201852868,21,47000.0,0.0,326
7484,37.2709619,127.0144312,train,0.6193543029623231,16,20000.0,0.0,16
7485,37.2676136,127.0140565,train,0.2771677580131995,1,32065.384615384617,5798.892467200426,135
7486,37.2770595,127.0386347,train,1.7154332202692766,1,37700.0,1870.828693386971,135
7487,37.275514,127.0267444,train,1.4844217524815049,11,17000.0,0.0,273
7488,37.4915132,126.7935535,train,0.9882087150433552,36,9000.0,0.0,218
7489,37.5165167,126.7889927,train,1.439649079578312,2,50000.0,0.0,80
7490,37.4848632,126.7928094,train,0.330051984447833,39,25000.0,0.0,44
7491,37.4876643,126.8087919,train,0.3655279576821628,2,35000.0,0.0,80
7492,37.4851163,126.806558,train,0.4362848757574428,16,26300.0,0.0,321
7493,37.4860427,126.7704692,train,0.4997638664893978,1,1716.0,0.0,80
7494,37.4978742,126.7689126,train,0.8470395491969877,30,41500.0,4949.747468305833,272
7495,37.5032053,126.7681627,train,0.4376749298904757,1,65333.333333333336,5033.222956847167,80
7496,37.4884973,126.761031,train,0.3992905487124533,8,24500.0,0.0,335
7497,37.2000749,126.8204014,train,12.128515554848876,0,29884.615384615383,2902.2537661405363,436
7498,37.583095,127.2120402,train,0.4979010227483419,25,25000.0,0.0,225
7499,37.7285755,127.1937743,train,8.743600787370092,4,1588.0,0.0,458
7500,37.1132884,127.6226136,train,18.845299811110586,0,17500.0,4949.747468305833,111
7501,37.00118,127.172627,train,7.854434739657655,0,19434.615384615383,3681.080526985772,200
7502,36.9955233,127.1657645,train,7.178602294866921,0,21066.666666666668,3592.5849560819947,200
7503,37.0376557,127.1272573,train,5.461842726685642,32,5500.0,0.0,103
7504,37.6874844,126.6009236,train,10.553761441407024,1,6000.0,0.0,90
7505,37.6902196,126.6049089,train,10.781408063750254,0,17403.030303030304,2707.708068400835,90
7506,37.6882561,126.6062983,train,10.544781775401336,2,4726.75,2390.101357683393,90
7507,37.2320026,126.9414052,train,6.407187204745028,0,32750.0,1581.1388300841904,59
7508,37.2316759,126.9400346,train,6.526739150074631,0,22746.153846153848,1427.477603219156,59
7509,37.2327293,126.9454274,train,6.073689771092681,0,27624.418604651164,1772.39857730316,59
7510,37.2256254,126.9488946,train,6.089677087297891,0,29274.57627118644,2920.0610067043995,59
7511,37.2161502,126.9605399,train,5.662441550549932,16,3242.0,0.0,212
7512,37.1897616,126.8311106,train,12.952984645677756,0,17837.679738562092,3134.2032913896714,436
7513,37.2356095,126.8706117,train,7.479588813225528,5,16000.0,0.0,59
7514,37.385215,127.287969,train,1.5463230195185185,0,27000.0,0.0,56
7515,37.8892797,127.2047177,train,13.079770476497975,0,17772.727272727272,1472.4747258210643,458
7516,37.8820722,127.2003523,train,12.744090409317332,0,14200.0,3452.2988495984496,458
7517,37.9054896,127.2054727,train,13.03334209368146,19,18000.0,0.0,160
7518,38.1047675,127.0799487,train,17.499235518230243,0,14465.077922077922,2158.478434393774,458
7519,37.835806,127.5140683,train,2.3831243420618136,0,15000.0,0.0,281
7520,37.8329119,127.5130867,train,2.053685374332578,32,6000.0,0.0,489
7521,37.8321844,127.5202406,train,2.132498605999427,32,5983.333333333333,1000.4165798972612,489
7522,37.8275302,127.5059724,train,1.5043262745133883,0,18684.78260869565,3680.819195734942,281
7523,37.82124,127.507543,train,0.7965612614511548,0,18858.33333333333,7022.416689302344,281
7524,37.4974229,127.4928481,train,0.5185728661093824,0,22133.33333333333,2503.331114069145,223
7525,37.4803338,127.5968951,train,0.2894952100819374,0,18993.42105263158,5001.662004475865,223
7526,37.173806,127.1154251,train,4.658957674193533,4,10500.0,0.0,2
7527,37.268424,127.2226983,train,0.8159834719858869,27,11000.0,0.0,65
7528,37.2677864,127.2226261,train,0.7993817119514259,27,10000.0,0.0,65
7529,37.2338865,127.2855028,train,6.4240044053023535,0,18944.444444444445,783.823376129674,71
7530,37.4934829,126.7827117,train,1.0488930745227558,1,37000.0,0.0,80
7531,37.484892,126.7794036,train,0.3043804859191225,0,30000.0,0.0,80
7532,37.4910324,126.7751024,train,1.0249491659964105,17,27000.0,0.0,321
7533,37.7387607,127.0375823,train,0.2524105620053968,0,26500.0,2121.3203435596424,39
7534,37.737655,127.039414,train,0.3416699622280508,0,18200.0,4381.780460041328,39
7535,37.732552,127.0496733,train,0.6710603123990513,1,24812.5,7497.320950084199,39
7536,37.7487291,127.0796337,train,0.4077705215881952,21,1769.5,277.8929650063132,443
7537,37.758304,127.1162354,train,2.9887733378073755,7,3876.0,0.0,345
7538,37.7281297,127.1098613,train,1.9568231875905928,0,24584.375,4113.1660652890205,345
7539,37.7271098,127.1093235,train,1.950828991734288,1,23000.0,0.0,345
7540,37.4826208,126.8562274,train,0.3931158139958033,8,27000.0,0.0,491
7541,37.0769387,127.0568329,train,0.2637181751934414,4,25000.0,0.0,239
7542,36.9904818,127.0890832,train,0.3495847421275514,8,8000.0,0.0,482
7543,36.996485,127.0855909,train,0.6415193543417453,10,13000.0,0.0,200
7544,37.0048929,127.0967564,train,1.8820949647576608,11,3512.6666666666665,1403.9495480013993,200
7545,37.0180382,127.0805424,train,0.9005559909158581,0,25750.0,1060.6601717798212,37
7546,37.0601704,127.04808,train,0.5863193550469228,0,21618.18181818182,2375.633886699793,37
7547,37.8951979,127.0510734,train,0.5170828220883508,0,24672.727272727272,2922.0167381761894,420
7548,37.900761,127.0569104,train,0.1305129761029481,1,15000.0,0.0,420
7549,37.4166744,126.987227,train,1.1169918266178431,0,55012.60504201681,6325.045114354406,460
7550,37.5955316,127.1465867,train,0.9062369427217049,1,30166.666666666668,408.2482904638631,13
7551,37.5998048,127.1483095,train,0.5586915696674382,31,14000.0,0.0,181
7552,37.5915907,127.1418778,train,1.3239188200477072,2,24500.0,707.1067811865476,13
7553,37.6437872,127.1226058,train,0.4214289436981354,0,53406.382978723406,5586.9570256679535,188
7554,37.1653493,127.0510674,train,1.1470563365854851,0,37000.0,0.0,307
7555,37.1613957,127.0630721,train,0.8404062975639013,30,20000.0,0.0,287
7556,37.1537594,127.0449208,train,2.1211886237433144,0,26125.0,2418.677324489565,135
7557,37.4339723,126.8000867,train,3.607461813664453,4,4100.0,0.0,186
7558,37.3641873,126.7724647,train,2.9470125889823904,0,19234.848484848484,3290.1013509870645,106
7559,37.3734687,126.7886041,train,3.899005568565732,0,30000.0,0.0,106
7560,37.3576972,126.9460331,train,0.5076631041667402,20,23000.0,0.0,364
7561,37.3239315,126.943272,train,0.5553899249868183,13,5512.0,0.0,402
7562,37.3477423,126.9679292,train,1.773383591653678,0,32000.0,16970.56274847714,460
7563,37.3785858,126.9716017,train,1.8743548392482765,20,3503.0,0.0,72
7564,37.5108,127.155993,train,1.7806789685901292,0,55779.06976744186,7586.212203403966,114
7565,37.5062308,127.1537319,train,1.2527316086358316,0,22000.0,8485.28137423857,114
7566,37.4858329,127.1597237,train,1.188270068870075,0,37125.0,14789.495145767034,114
7567,37.741478,126.7291672,train,3.364163608610229,0,29166.666666666668,6403.1242374328485,405
7568,37.7387158,126.7316831,train,3.2750885592790007,-1,23000.0,0.0,405
7569,37.7341698,126.7278105,train,3.591022839505837,2,19300.0,0.0,405
7570,37.7409744,126.7581236,train,1.314251958780477,0,25000.0,4000.0,405
7571,37.7285184,126.7406426,train,2.3597458226477475,0,35890.651162790695,4079.7394546781343,405
7572,37.7313879,126.7538644,train,1.330324154755065,14,2878.0,0.0,361
7573,37.73655,126.7642489,train,1.2214457107437744,0,23250.0,1060.6601717798212,238
7574,37.6163304,126.7147558,train,4.491209474792412,29,10000.0,0.0,237
7575,37.2151122,127.0473611,train,1.547404055327103,19,3474.0,1909.1883092036785,224
7576,37.2020505,127.0474446,train,0.8185895753798553,5,32928.57142857143,6797.233330729567,307
7577,37.174961,127.1334094,train,6.256795392775367,1,31666.666666666668,1527.5252316519463,2
7578,37.403496,127.2542673,train,4.546150843274243,2,9300.0,0.0,399
7579,37.429431,127.255048,train,5.0731643773996735,0,30000.0,0.0,399
7580,37.797662,127.0817611,train,3.2081277390863607,13,2284.0,0.0,107
7581,37.8351728,127.089232,train,2.611637388816824,5,5974.666666666667,1972.0056626017413,420
7582,37.8325037,127.0900516,train,2.792228540217541,0,17875.0,1547.8479684172255,420
7583,37.8300857,127.0999973,train,3.6992965312762816,6,6361.0,0.0,420
7584,37.8349569,127.0751615,train,1.5245649913615127,12,23500.0,2121.3203435596424,107
7585,37.8173278,127.0527906,train,0.349218210501804,0,22478.260869565216,3419.457229888331,420
7586,37.8157837,127.0520534,train,0.4918264515708632,0,20812.5,1487.721485154834,420
7587,37.8430308,127.0542199,train,0.6199299128467441,0,19363.636363636364,5818.465902155434,420
7588,37.2790825,127.6284449,train,0.402614363040748,0,23671.07438016529,4373.774838293364,117
7589,37.2335729,127.201957,train,0.4959441738179656,30,10500.0,0.0,403
7590,37.2463185,127.1935743,train,0.973302271733399,0,32000.0,0.0,257
7591,37.2392093,127.1923463,train,0.2284330173383751,33,8500.0,0.0,137
7592,37.2366398,127.1901727,train,0.1476353620229148,29,12000.0,1414.213562373095,403
7593,37.3993838,126.9333586,train,0.9581459519566164,0,37144.06779661017,3942.529871596133,460
7594,37.4036943,126.9330462,train,0.9284391590573626,0,43000.0,0.0,460
7595,37.3696468,126.9564859,train,1.1888013065051894,1,27137.454545454544,889.1295027875707,460
7596,37.3745605,126.9607013,train,1.5482985270329994,0,53000.0,15411.03500742244,460
7597,37.4428964,127.1396929,train,0.6148088135364103,20,20000.0,0.0,83
7598,37.4495323,127.1520061,train,0.6442497890906942,0,47555.55555555556,8615.800957763058,331
7599,37.4806947,126.802072,train,0.6283618845287666,44,13000.0,0.0,431
7600,37.4796288,126.793026,train,0.4075000794580988,7,23000.0,0.0,335
7601,37.4730138,126.794591,train,1.08553795489404,0,27000.0,0.0,80
7602,37.4820943,126.778732,train,0.4111128517911297,1,23000.0,0.0,80
7603,37.4831943,126.7870835,train,0.3995146707972375,0,30600.0,4449.719092257398,80
7604,37.4789098,126.8124237,train,0.7017209663190207,1,23000.0,0.0,80
7605,37.4858992,126.8163122,train,0.4319327206266476,1,27000.0,0.0,80
7606,37.4844635,126.7714622,train,0.6289273000540783,4,21000.0,0.0,421
7607,37.4822307,126.7633561,train,0.4991684403651715,2,40000.0,0.0,80
7608,37.4276772,127.1443555,train,1.1307095751524985,1,20000.0,0.0,331
7609,37.3899856,127.1145033,train,0.6051855500548947,12,4686.0,0.0,35
7610,37.4083503,126.8992894,train,1.4682423340491633,14,32000.0,0.0,201
7611,37.6678363,126.7568194,train,0.4687184277785774,29,56000.0,0.0,349
7612,37.6687163,126.754816,train,0.5931656933316425,28,32500.0,0.0,79
7613,37.288238,126.8631025,train,1.6461508705616494,8,22000.0,0.0,410
7614,37.2720458,126.9765602,train,1.75013621847883,17,12500.0,0.0,485
7615,37.2599291,127.0272627,train,0.378219293536188,0,16500.0,0.0,135
7616,37.2867782,126.9417249,train,2.978168375794452,0,17000.0,0.0,135
7617,37.2648893,127.0636473,train,1.4801105195538204,0,38000.0,4242.640687119285,135
7618,37.5787805,126.8665496,train,2.207929861961394,0,55500.0,5005.765906201798,30
7619,37.6585381,126.8388573,train,0.686871191902001,16,25000.0,0.0,270
7620,37.6496521,126.9199429,train,0.5568699798215017,0,30000.0,0.0,30
7621,37.621129,126.8476937,train,1.0563224328087597,4,42500.0,0.0,238
7622,37.5279474,126.7861525,train,2.696304202869269,40,10000.0,0.0,336
7623,37.5267683,126.7828944,train,2.5950300602880354,0,40000.0,0.0,356
7624,37.5229486,126.8093946,train,1.866557909271288,4,39000.0,0.0,356
7625,37.5234427,126.8074618,train,1.940905684346343,8,24150.0,0.0,226
7626,37.5234216,126.8079166,train,1.9326489662842243,7,27000.0,0.0,226
7627,37.5232969,126.8084837,train,1.912609552436907,1,26853.33333333333,204.3339936290116,356
7628,37.5259345,126.8098592,train,2.1956643009743435,1,40000.0,0.0,356
7629,37.5256522,126.8093928,train,2.1665038479390417,0,25000.0,0.0,356
7630,37.5257552,126.8138655,train,2.1889317434414326,37,8500.0,0.0,306
7631,37.5258058,126.8218693,train,2.286371089325532,1,30000.0,0.0,356
7632,37.5243063,126.8151002,train,2.0457412833962816,0,9500.0,0.0,356
7633,37.3084035,126.9989643,train,2.651333950542885,0,21937.5,2379.600806858159,135
7634,37.3130199,126.9941525,train,2.5038571545650146,0,35202.20560747664,3483.3371218555008,135
7635,37.3026402,126.9943374,train,2.1018236855411585,36,13800.0,1303.84048104053,288
7636,37.2888436,126.9906443,train,0.5611922987494593,0,55490.66666666666,10230.441766548438,135
7637,37.2966546,127.0054724,train,1.9970794398611216,21,25000.0,0.0,76
7638,37.2882965,127.1102979,train,0.2600174998494365,17,1525.0,0.0,81
7639,37.2745638,127.0749394,train,1.713107806311993,14,3510.0,0.0,377
7640,37.2760012,127.1468226,train,0.300314076449551,26,18000.0,0.0,112
7641,37.2733965,126.9978117,train,0.845278438822918,1,40000.0,0.0,135
7642,37.279042,127.0224276,train,1.621882029311003,44,10000.0,0.0,480
7643,37.2716156,127.0225561,train,0.9141952870799536,0,39000.0,0.0,135
7644,37.267459,127.0287543,train,0.6413513045654178,0,15208.333333333334,396.4807305493796,135
7645,37.4929948,126.787273,train,1.073803669527484,2,42000.0,0.0,80
7646,37.4837528,126.7989861,train,0.3320591210154304,1,26000.0,1414.213562373095,80
7647,37.4862341,126.7707736,train,0.5245429613836688,1,26891.444444444445,913.0946160052512,80
7648,37.5475736,127.0128776,train,0.268905515483032,7,79578.23643410853,14652.71423025547,213
7649,37.5396655,127.0141826,train,0.3522329413630766,41,46556.81818181818,11732.748010339514,371
7650,37.5441511,127.0191903,train,0.4002669195661156,33,53696.02739726027,10620.521898105,446
7651,37.5460748,127.0142333,train,0.2614029566361914,11,76980.60194174758,19988.594371859355,419
7652,37.5423818,127.0195334,train,0.2339240657561903,19,69989.35897435897,7572.466067367385,62
7653,37.5425134,127.0138504,train,0.4158605874264446,24,60828.57823129252,19283.43225287008,235
7654,37.5402163,127.0162647,train,0.1587146770435856,25,71931.52459016393,20911.354607490604,235
7655,37.5405921,127.0140072,train,0.3491074700891923,25,43400.0,8469.848483493275,24
7656,37.5428105,127.0182295,train,0.2374925454607009,12,91003.57142857143,14876.092730305058,419
7657,37.5432583,127.0115,train,0.6377902431552019,37,45049.637681159424,11298.027242655957,254
7658,37.5419333,127.00985,train,0.7195419390853627,26,55967.725,14390.068703151152,235
7659,37.5432737,127.0157793,train,0.3464012778720741,48,21991.666666666668,3652.4535132793503,18
7660,37.5464825,127.0144609,train,0.2126949321309193,10,7085.4,13.356646285651156,242
7661,37.5449693,127.0179708,train,0.3877731836526955,20,49375.0,7654.655446197432,62
7662,37.5420417,127.0120387,train,0.5438517725718821,19,55000.0,0.0,47
7663,37.5409054,127.009774,train,0.7226050963935797,18,53000.0,0.0,47
7664,37.5426478,127.0173681,train,0.2245087414755971,21,62333.333333333336,2516.611478423584,360
7665,37.5809,126.9706875,train,0.6238211520362581,24,21500.0,707.1067811865476,256
7666,37.5807,126.9663644,train,0.8368011217379177,24,14350.0,494.9747468305833,256
7667,37.575793,126.9700021,train,0.3109232803059154,16,87920.0,5140.583624453552,126
7668,37.5744035,126.9686008,train,0.459916085036671,15,99834.67741935483,24755.37372422009,408
7669,37.5736857,126.9676762,train,0.5651918922609532,15,121916.66666666669,15764.54354979342,408
7670,37.5718397,126.9733018,train,0.310246139492282,40,46600.0,7602.631123499284,371
7671,37.571389,126.9737163,train,0.2633411129879159,42,55125.0,28438.163911663964,371
7672,37.5741977,126.970599,train,0.3114108821970681,20,90000.0,0.0,372
7673,37.5727373,126.9733705,train,0.3366249060547043,29,72000.0,32526.911934581185,463
7674,37.5726215,126.9722259,train,0.3676339461847596,19,138000.0,0.0,372
7675,37.5739148,126.9714163,train,0.2772867827501841,19,103500.0,2121.3203435596424,372
7676,37.5738725,126.9718472,train,0.2571707901049475,19,131571.42857142858,19772.51579724697,408
7677,37.5733255,126.9704824,train,0.381493041814177,19,102250.0,0.0,372
7678,37.5750348,126.9812442,train,0.4032845077909986,18,28000.0,3000.0,262
7679,37.5726227,126.9824623,train,0.2767234945541701,15,103000.0,14142.13562373095,408
7680,37.5751907,126.9900258,train,0.428261484819625,20,27914.285714285717,4787.284745875812,159
7681,37.5752211,126.9891064,train,0.3517541804191222,25,39875.0,8872.945771651412,401
7682,37.5727653,126.9879193,train,0.3659547185426449,55,29375.0,1505.9406173077157,397
7683,37.571447,126.99832,train,0.316369718626215,17,56226.5625,7086.110056241483,302
7684,37.5747598,126.9988572,train,0.5012509903336316,12,10500.0,999.9999999999998,242
7685,37.5740764,127.0018501,train,0.3503085103156423,6,17000.0,0.0,213
7686,37.576969,127.0071858,train,0.6569496255322653,19,37000.0,0.0,314
7687,37.5754785,127.0018455,train,0.5062149975269463,9,14330.0,0.0,242
7688,37.5751301,127.0040449,train,0.5059493348626053,12,16000.0,0.0,242
7689,37.5835294,127.0061915,train,0.4054284079491472,24,30000.0,0.0,487
7690,37.5881842,127.0010868,train,0.4534100741774298,19,71500.0,12020.815280171308,499
7691,37.5878903,126.9978635,train,0.7102571770876678,17,66500.0,2121.3203435596424,302
7692,37.5859111,126.9992985,train,0.4564473897363165,28,66680.90909090909,9845.87615566676,24
7693,37.5855717,127.0001622,train,0.3891187590854532,24,50142.857142857145,25386.535613907432,488
7694,37.5861603,126.9986906,train,0.5079788646357696,27,63100.0,8916.651090329075,24
7695,37.5894718,126.9952788,train,0.9707032889672706,26,7000.0,0.0,401
7696,37.5893818,126.9950454,train,0.9862449760795532,24,25000.0,0.0,487
7697,37.5800762,127.0147183,train,0.0652163061912747,31,34076.031746031746,4953.644972654477,401
7698,37.5779515,127.0100169,train,0.4980673001881845,21,16800.0,0.0,159
7699,37.5743475,127.0143045,train,0.2676858598559144,24,47668.91891891892,8375.769876317105,488
7700,37.5750535,127.0094922,train,0.4046405766363811,29,17375.0,2298.09703885628,401
7701,37.5807661,127.0110855,train,0.3862586351665524,30,33944.85882352941,6248.279784512392,24
7702,37.5773607,127.0096472,train,0.5553577137090704,21,20000.0,0.0,159
7703,37.5778444,127.0151761,train,0.2020776532045451,20,57250.0,12447.389284504605,62
7704,37.5773209,127.0150222,train,0.2609206578868033,17,45750.0,3774.917217635375,302
7705,37.5722672,127.0152012,train,0.1153667905013806,57,11500.0,1500.0,397
7706,37.5779696,127.0098022,train,0.5148672413471223,21,19030.0,1371.787155501902,159
7707,37.5757313,127.0095594,train,0.4796736541171502,28,14100.0,0.0,401
7708,37.5705155,127.0111345,train,0.1584680627324121,53,11000.0,0.0,397
